,FMID,MarketName,Website,Facebook,Twitter,Youtube,OtherMedia,street,city,County,State,zip,Season1Date,Season1Time,Season2Date,Season2Time,Season3Date,Season3Time,Season4Date,Season4Time,x,y,Location,Credit,WIC,WICcash,SFMNP,SNAP,Organic,Bakedgoods,Cheese,Crafts,Flowers,Eggs,Seafood,Herbs,Vegetables,Honey,Jams,Maple,Meat,Nursery,Nuts,Plants,Poultry,Prepared,Soap,Trees,Wine,Coffee,Beans,Fruits,Grains,Juices,Mushrooms,PetFood,Tofu,WildHarvested,updateTime
7761,1012533,Thursday Civic Center Farmers Market,https://www.agriculturalinstitute.org/directory/listing-details/thursday-san-rafael-market,https://www.facebook.com/MarinFarmersMarkets/?fref=ts,,,,"Marin Center, Avenue of the Flags",San Rafael,Marin,California,94903,01/01/2016 to 12/31/2016,Thu: 8:00 AM-1:00 PM;,,,,,,,-122.53358100000001,38.002859,,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,7/13/2016 1:30:22 PM
7762,1017961,Thursday Marin Farmers Market,http://agriculturalinstitue.org,https://www.facebook.com/MarinFarmersMarkets/,,,https://www.instagram.com/aim_farmers_markets/,"Avenue of the Flags, San Rafael , California 94903",San Rafael ,Marin,California,94903,01/01/2018 to 12/31/2018,Thu: 8:00 AM-1:00 PM;,,,,,,,-122.53450500000001,38.001228999999995,,Y,Y,N,N,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,N,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,7/26/2018 6:08:11 PM
7764,1018623,Tiburon Farmers Market ,http://www.communityfarmersmarkets.com,https://www.facebook.com/TiburonFarmersMarket/,,,Instagram communitymarkets,Main Street ,Tiburon ,Marin,California,94920,06/06/2019 to 09/19/2019,Thu: 3:30 PM-7:30 PM;,,,,,,,-122.45628,37.873323,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,12/27/2018 6:09:42 PM
7791,1005574,Toluca Lake CFM,,,,,,Sancola Avenue & Riverside Drive,Toluca Lake,Los Angeles,California,91356,,,,,,,,,-118.54899999999999,34.1726,,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
7799,1000224,Topanga Canyon Certified Farmer's Market,,,,,,120 S. Topanga Canyon Blvd,Topanga,Los Angeles,California,90290,,,,,,,,,-118.605,34.0906,Private business parking lot,N,N,N,N,N,Y,N,N,N,Y,N,N,Y,Y,Y,Y,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,6/17/2013 1:32:41 PM
7801,1006481,"Torrance Certified Farmers' Market -Tuesday and saturday- 2200 Crenshaw Blvd Torrance,Ca.90501",,,,,,2200 Crenshaw Blvd,Torrance,Los Angeles,California,90501,January to December,Tue:8:00 AM - 1:00 PM;Sat:8:00 AM - 1:00 PM;,,,,,,,-118.32844399999999,33.8249448,Local government building grounds,N,N,N,N,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,N,N,N,N,N,N,N,N,N,N,4/26/2012 1:51:12 PM
7807,1008394,Tower District Farmers Market,,,,,,1201 N. Van Ness Avenue,Fresno ,Fresno,California,93728,01/01/2013 to 12/31/2013,Tue: 7:00 AM-2:30 PM;Thu: 7:00 AM-2:30 PM;Sat: 7:00 AM-2:30 PM;,,,,,,,-119.799153,36.757911,Private business parking lot,Y,N,N,Y,Y,Y,N,N,Y,Y,N,N,Y,Y,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,Y,N,N,N,N,N,N,6/24/2013 10:20:53 PM
7811,1008108,Town Center Sunday Farmers' Market,http://www.eldoradofarmersmarket.com,,,,,Town Center Blvd.,El Dorado Hills,El Dorado,California,95762,05/18/2014 to 10/26/2014,Sun: 8:00 AM-1:00 PM;,,,,,,,-121.06591399999999,38.650811,Closed-off public street,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,N,Y,N,Y,Y,Y,Y,N,N,N,N,N,N,3/21/2014 5:40:31 PM
7831,1000728,Tracy Kaiser CFM,http://www.stocktonfarmersmarket.org,,,,,Kaiser Parking Lot,Tracy,San Joaquin,California,,,,,,,,,,-121.456,37.7553,,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
7832,1001417,Tracy Wednesday CFM,,,,,,333 Civic Center Plaza,Tracy,San Joaquin,California,,,,,,,,,,-121.419,37.7378,,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2011
7852,1004523,Trinidad CFM,,,,,,View & Main Streets,Trinidad,Humboldt,California,95570,,,,,,,,,-124.141,41.0613,,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
7865,1018040,Truckee Community Farmers Market,http://www.truckeefarmersmarket.org,https://www.facebook.com/truckeefarmersmarket/,,,,12047 Donner Pass Road,Truckee,Nevada,California,96161,06/04/2017 to 09/25/2017,Sun: 10:00 AM-2:00 PM;,,,,,,,-120.22250700000001,39.325129,,Y,N,N,N,Y,-,Y,N,N,Y,Y,Y,Y,Y,N,Y,N,Y,N,N,N,N,Y,N,N,Y,N,N,Y,N,N,N,N,N,N,6/2/2017 1:09:33 AM
7866,1002324,True Value Patterson FM,,,,,,1040 W. Las Palmas,Patterson,Stanislaus,California,,,,,,,,,,-121.11,37.4806,,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2011
7885,1019324,Tuesday Morning Market at Library Park,http://www.lakecountyfarmersfinest.org,https://www.facebook.com/Tuesday-Farmers-Market-at-Library-Park-238157099542658/,,,,www.lakecountyfarmersfinest.org,Lakeport,Lake,California,95453,05/07/2019 to 09/24/2019,Tue: 10:30 AM-2:00 PM;,,,,,,,-122.91373999999999,39.043566,,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,N,N,Y,Y,Y,Y,N,N,N,Y,Y,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,12/1/2018 11:37:04 AM
7892,1005963,Tuolumne Memorial Park CFM,,,,,,Tuolumne City Memorial Park,Tuolumne,Tuolumne,California,95379,,,,,,,,,-120.23700000000001,37.9604,,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
7896,1009249,Turlock Certified Farmers Market ,http://www.turlockmarket.org/,,,,,W Main St & S Broadway St,Turlock,,California,95380,,,,,,,,,-120.848,37.4933,,Y,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2013
7897,1002270,Turlock Gourmet CFM,http://www.turlockdowntown.org,,,,,Main & Golden State,Turlock,St. Anislaus,California,95380,,,,,,,,,-120.846,37.4946,,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
7902,1008091,Tustin Certified Farmers' Market,http://www.orange.cfbf.com,https://www.facebook.com/ocfarmbureaufarmersmarkets,,,,El Camino Real and 3rd Street,Tustin,Orange,California,92780,01/01/2015 to 12/31/2015,Wed: 9:00 AM-1:00 PM;,,,,,,,-117.823466,33.743241,,Y,N,Y,N,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,N,Y,N,N,N,Y,N,Y,N,Y,Y,N,N,N,4/8/2015 12:37:44 PM
7906,1007330,Twain Harte CFM,,,,,,Eproson Park,Twain Harte,TUOLUMNE,California,95383,,,,,,,,,-120.23200000000001,38.0384,,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
7925,1002134,UC Davis Farmers Market,http://www.ucdavisfarmersmarket.org,https://www.facebook.com/UCDavisFarmersMarket,,,,Quad,Davis,Yolo,California,95616,04/01/2015 to 06/03/2015,Wed: 10:00 AM-1:30 PM;,,,,,,,-121.7499278,38.5430292,,Y,Y,N,Y,Y,Y,N,N,N,N,N,N,Y,Y,Y,N,N,N,N,Y,Y,N,N,N,Y,N,N,N,Y,N,Y,N,N,N,N,3/24/2015 2:12:06 PM
7928,1000902,UCSD Certified Farmers' Market,,,,,,Town Square at Gilman and Meyers Dr.,La Jolla,San Diego,California,92093,09/24/2013 to 06/10/2014,Tue: 10:00 AM-2:00 PM;,,,,,,,-117.236148,32.878533000000004,Educational institution,Y,N,N,N,N,Y,N,N,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,Y,N,N,N,N,N,N,6/24/2013 2:04:53 PM
7931,1006826,Ukiah Saturday CFM,http://www.mcfarm.org,https://www.facebook.com/UkiahFarmersMarket,,,,Corner W. Clay St and S. School St,Ukiah,Mendocino,California,95482,01/11/2014 to 12/20/2014,Sat: 9:00 AM-12:00 PM;,11/01/2012 to ,,,,,,-123.2081,39.1479,Closed-off public street,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,N,Y,Y,N,Y,N,Y,N,N,N,N,4/1/2014 12:37:43 AM
7937,1006601,Union City Farmers' Market,http://www.pcfma.com/unioncity,,,,,3864 Smith Street,Union City,Alameda,California,94587,January to December,Sat:9:00 AM - 1:00 PM;,,,,,,,-122.0782062,37.5964855,Local government building grounds,N,Y,N,Y,Y,Y,Y,N,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,6/14/2012 12:59:45 PM
7965,1000233,University Of San Francisco FM,,,,,,650 Parker Ave.,San Francisco,San Francisco,California,,,,,,,,,,-122.45200000000001,37.7756,,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2011
7969,1011429,Upper Haight Certified Farmers' Market,http://pcfma.org,facebook.com/UpperHaightFarmersMarket,twitter.com/PacCoastFarmers,,instagram.com/pcfma,Stanyan St. and Waller St.,San Francisco ,San Francisco,California,94117,04/15/2015 to 10/28/2015,Wed: 3:00 PM-7:00 PM;,,,,,,,-122.45332859999998,37.7682478,,Y,Y,N,Y,Y,Y,Y,N,N,N,Y,N,Y,Y,N,N,N,Y,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,7/20/2015 12:39:19 PM
7989,1003331,Uptown Whittier CFM,,,,,,Bright St. And Philadelphia St.,Whittier,LOS ANGELES,California,,01/01/2014 to 12/31/2014,,,,,,,,-118.036,33.9791,,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,3/14/2014 9:27:02 PM
8002,1007863,Urban Table Certified Farmer's Market,,,,,,100 E. 4th Avenue,San Mateo,San Mateo County,California,,,,,,,,,,-122.324,37.5663,,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2011
8013,1008864,UTC Certified Farmers Market,http://www.sdmarketmanager.com,https://www.facebook.com/UTCFarmersMarket,,https://www.youtube.com/channel/UCuWcRJKZEhtUVGTC_FrK4uQ,,South of Regents Rd. and Arriba St. ,San Diego ,San Diego,California,92122,01/01/2016 to 12/31/2016,Thu: 3:00 PM-7:00 PM;,,,,,,,-117.22219299999999,32.85889,,Y,Y,Y,N,Y,N,Y,Y,Y,N,Y,N,Y,Y,Y,N,Y,N,N,Y,Y,N,Y,Y,N,N,Y,N,Y,N,Y,N,N,N,N,6/27/2016 5:11:11 PM
8017,1011498,VA Palo Alto Farmers' Market,http://www.pcfma.org,www.facebook.com/VAPaltoAltoFarmersMarket,www.twitter.com/PacCoastFarmers,,,3801 Miranda Ave.,Palo Alto ,Santa Clara,California,,04/08/2015 to 11/11/2015,Wed: 10:00 AM-2:00 PM;,,,,,,,-122.139744,37.404409,,Y,Y,N,N,Y,Y,Y,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,Y,N,N,N,N,N,N,7/23/2015 4:36:36 PM
8018,1011499,VA San Francisco Certified Farmers' Market,http://pcfma.org,,twitter.com/PacCoastFarmers,,instagram.com/pcfma,4150 Clement St.,San Francisco ,San Francisco,California,94121,01/01/2015 to 12/31/2015,Wed: 10:00 AM-2:00 PM;,,,,,,,-122.503942,37.78176,,Y,Y,N,Y,Y,Y,Y,N,N,Y,N,N,Y,Y,N,Y,N,N,N,Y,N,N,Y,N,N,N,N,N,Y,N,N,N,N,N,N,7/23/2015 4:51:10 PM
8019,1006550,VA San Francisco Farmers' Market,http://www.pcfma.com,,,,,Veterans Drive & 42 Avenue,San Francisco,San Francisco,California,94121,May to October,Wed:10:00 AM - 2:00 PM;,,,,,,,-122.5030878,37.7811798,Federal/State government building grounds,N,Y,N,Y,Y,Y,N,N,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,6/14/2012 2:44:07 PM
8020,1011358,Vacaville Farmers' Market,http://www.pcfma.org,,,,,Main St. between Parker and Dobbins,Vacaville,Contra Costa,California,,05/02/2015 to 10/10/2015,Sat: 8:00 AM-12:00 PM;,,,,,,,-121.98774440000001,38.3565773,,Y,Y,N,N,Y,Y,Y,N,N,Y,N,N,Y,Y,Y,Y,N,N,N,Y,N,N,Y,N,N,N,N,N,Y,N,N,N,N,N,N,7/14/2015 11:56:14 AM
8023,1005852,Val Du Vino Farmers Market,,,,,,634 French Gulch Rd.,Murphys,Calaveras,California,,07/05/2013 to 09/27/2013,Fri: 4:00 PM-8:00 PM;,,,,,,,-120.469,38.138000000000005,Other,N,N,N,Y,N,-,N,Y,N,Y,Y,N,N,Y,Y,Y,N,N,N,N,N,N,Y,Y,N,Y,N,N,Y,N,N,N,N,N,N,6/19/2013 11:30:13 PM
8026,1011445,Vallco Farmers' Market,http://www.pcfma.org,www.facebook.com/VallcoFarmersMarket,www.twitter.com/PacCoastFarmers,,,10101 N. Wolfe Rd.,Cupertino ,Santa Clara,California,95014,01/01/2015 to 12/31/2015,Fri: 9:00 AM-1:00 PM;,,,,,,,-122.01585320000001,37.3242945,,Y,Y,N,N,Y,Y,Y,Y,N,Y,Y,Y,N,Y,N,N,N,Y,N,N,Y,Y,Y,N,Y,N,N,N,Y,N,N,N,N,N,N,7/20/2015 1:55:35 PM
8028,1011357,Vallejo Farmers' Market,http://www.pcfma.org,https://www.facebook.com/VallejoFarmersMarket,,,,Georgia and Marin St.,Vallejo,Contra Costa,California,,01/01/2015 to 12/31/2015,Sat: 9:00 AM-1:00 PM;,,,,,,,-122.256642,38.101119,,Y,Y,N,N,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,Y,Y,Y,N,N,N,Y,N,Y,N,N,N,N,7/14/2015 11:51:55 AM
8029,1000831,Valley Center CFM,http://www.sdfarmbureau.org,,,,,28751 Cole Grade Rd.,Valley Center,San Diego,California,92082,,,,,,,,,-117.024,33.2348,,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2011
8031,1006714,Valley Farmers' Market Association LLC,http://www.farmersmarketbakersfield.com,,,,,"3201 ""F"" Street",Bakersfield,Kern,California,,01/01/2014 to 12/27/2014,Sat: 8:00 AM-12:00 PM;,,,,,,,-119.0249978,35.3885777,Private business parking lot,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,N,Y,N,Y,Y,N,Y,Y,Y,N,Y,N,Y,N,Y,N,Y,Y,N,4/1/2014 9:41:05 AM
8032,1008848,Valley Farmers' Market Association LLC,http://www.farmersmarketbakersfield.com,,,,,,Shafter,Kern,California,93263,06/04/2014 to 08/13/2014,Wed: 8:00 AM-1:00 PM;,,,,,,,-119.2717761,35.500513899999994,Local government building grounds,N,Y,N,Y,Y,N,Y,N,N,N,Y,N,N,Y,Y,Y,N,N,N,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,4/1/2014 9:24:52 AM
8039,1000910,Valley of the Moon Certified Farmers' Market,http://www.sonomaplazamarket.org,https://www.facebook.com/pages/Valley-of-the-Moon-Certified-Farmers-Market/486196241421991,,,,No. 1 The Plaza,Sonoma,Sonoma,California,95476,05/05/2015 to 10/27/2015,Tue: 5:30 PM-8:30 PM;,,,,,,,-122.45780800000001,38.292177,,Y,N,N,N,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,N,N,Y,Y,N,Y,Y,N,Y,Y,N,Y,N,Y,Y,N,N,N,6/18/2015 12:39:00 AM
8052,1018299,Vandenberg Village Certified Farmers Market,http://www.villagegoesgreen.org,www.facebook.com/villagegoesgreen,,,,120 Burton Mesa Blvd,Vandenberg Village,Santa Barbara,California,93436,01/01/2017 to 12/31/2017,Sun: 10:00 AM-2:00 PM;,,,,,,,-120.468728,34.699856,,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,N,Y,Y,Y,Y,N,N,N,Y,Y,N,Y,N,Y,N,Y,Y,Y,N,Y,N,N,N,N,6/21/2017 12:25:21 PM
8060,1011921,Venice CFM,http://VeniceFarmersMarket.com,,,,,,Venice,Los Angeles,California,90291,01/01/2016 to 12/30/2016,Fri: 7:00 AM-11:00 AM;,,,,,,,-118.465792,33.987218,,Y,N,N,N,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,5/4/2016 4:45:24 PM
8063,1003831,Ventura Saturday Downtown CFM,http://www.vccfarmersmarkets.com,https://www.facebook.com/vccfm,,,,Santa Clara & Palm Streets,Ventura,Ventura,California,93001,01/01/2013 to 12/31/2013,Sat: 8:30 AM-12:00 PM;,,,,,,,-119.295915,34.279734000000005,Other,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,Y,N,N,N,Y,N,N,N,N,N,N,6/24/2013 5:10:24 PM
8123,1018214,Vineyard Farmers Market,http://www.vineyardfarmersmarket.com,https://www.facebook.com/VineyardFarmersMarket/,,,,100 W. Shaw,Fresno ,Fresno,California,93704,01/01/2018 to 12/31/2018,Wed: 3:00 PM-6:00 PM;Sat: 7:00 AM-12:00 PM;,,,,,,,-119.79104129999999,36.809760600000004,,Y,N,N,N,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,Y,N,Y,N,Y,Y,N,Y,N,N,N,Y,N,Y,Y,Y,Y,N,N,N,12/26/2018 3:51:09 PM
8124,1002956,Vintage Certified Farmers Market,,,,,,Holmen Rd & Hammer ln.,Stockton,San Joaquin,California,,,,,,,,,,-121.271,38.0212,,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2011
8125,1002325,Vintage Fair Mall,,,,,,3401 Dale Road,Modesto,Stanislaus,California,,,,,,,,,,-121.05,37.6899,,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2011
8137,1002193,Visalia Farmers Market- Downtown Thursday,http://www.visaliafarmersmarket.com,https://www.facebook.com/visaliafarmersmarket,,,instagram: visaliafarmersmarket,North and South 100 Blocks of Church Street,Visalia,Tulare,California,93291,03/13/2014 to 09/25/2014,Thu: 5:00 PM-8:00 PM;,,,,,,,-119.29118000000001,36.330258,Closed-off public street,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,N,N,N,Y,Y,Y,Y,Y,N,N,N,N,Y,N,Y,N,N,N,N,5/20/2014 12:49:28 PM
8138,1002194,Visalia Farmers Market- Sears Saturday Market,http://www.visaliafarmersmarket.com,https://www.facebook.com/visaliafarmersmarket,,,instagram: visaliafarmersmarket,5401 Mooney Blvd.,Visalia,Tulare,California,93277,01/01/2014 to 12/31/2014,Sat: 8:00 AM-11:30 AM;,,,,,,,-119.314054,36.298778000000006,Private business parking lot,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,Y,N,Y,N,Y,N,N,5/19/2014 9:58:13 PM
8139,1002195,Visalia Farmers Market- TuesdayTulare Outlet Market,http://www.visaliafarmersmarket.com,https://www.facebook.com/visaliafarmersmarket,,,instagram: visaliafarmersmarket,1407 Retherford St.,Tulare,Tulare,California,93274,04/01/2014 to 08/26/2014,Tue: 5:00 PM-8:00 PM;,,,,,,,-119.33566299999998,36.22923,Private business parking lot,Y,Y,Y,Y,Y,-,Y,Y,Y,N,N,N,Y,Y,Y,Y,N,N,N,Y,N,N,Y,Y,N,N,N,N,Y,N,Y,N,N,N,N,5/20/2014 12:47:46 PM
8140,1018267,Vista Farmers Market,http://vistafarmersmarket.com,facebook,,,instagram,325 South Melrose Drive,Vista,San Diego,California,92081,01/01/2017 to 12/31/2017,Sat: 8:00 AM-1:00 PM;,,,,,,,-117.25581000000001,33.191027000000005,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,N,N,6/21/2017 12:07:05 AM
8152,1001383,W. Covina Saturday CFM,,,,,,W. Covina Parkway & California Ave.,W. Covina,Los Angeles,California,,,,,,,,,,-117.93,34.0686,,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
8153,1001382,W. Covina Tuesday CFM,,,,,,Garvey and Vincent Streets,W. Covina,Los Angeles,California,,,,,,,,,,-117.926,34.074,,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
8154,1006335,W. Hollywood Monday CFM,http://www.sfma.net,,,,,Plummer Park,West Hollywood,Los Angeles,California,90046,,,,,,,,,-118.352,34.0941,,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
8203,1005882,Walnut Creek Certified Farmers' Market,http://www.cccfm.org,https://www.facebook.com/WalnutCreekFarmersMarket,https://twitter.com/CCCFarmersMrkts,,http://www.enjoygram.com/cccfarmersmrkts,1700 block of Locust St.,Walnut Creek,Contra Costa,California,94596,01/01/2013 to 01/31/2013,Sun: 9:00 AM-2:00 PM;,,,,,,,-122.0635523,37.90261629999999,Closed-off public street,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,N,N,N,N,N,3/31/2014 4:11:33 PM
8244,1000999,Wasco Farmers Market,,,,,,6th & F Street,Wasco,Kern,California,93280,,,,,,,,,-119.334,35.5955,,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
8262,1008935,water canyon farmers market,,,,,,56460 29 Palms Hwy Ste A,Yucca Valley,San Bernardino,California,92284,Start Date 1/1/13 to End Date 12/31/13,,,,,,,,-116.432134,34.121082,,Y,Y,N,Y,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,7/28/2013 1:15:21 PM
8298,1004996,Watsonville CFM,,,,,,Peck St. between Main and Union St.,Watsonville,Santa Cruz,California,95077,,,,,,,,,-121.771,36.9295,,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
8337,1000957,Weaverville CFM,,,,,,Main St. & Mill St.- next to Art Center,Hayfork,Trinity,California,96041,,,,,,,,,-123.184,40.554,,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
8340,1000721,Weberstown Mall Certified Farmers Market,http://www.sjcfarmersmarket.com,,,,,4994 Claremont Ave.,Stockton,San Joaquin,California,95207,04/04/2013 to 11/27/2013,Thu: 8:00 AM-1:00 PM;Sun: 8:00 AM-1:00 PM;,,,,,,,-121.308547973633,37.997489929199205,Private business parking lot,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,N,N,N,Y,N,N,N,Y,N,N,N,Y,N,N,N,N,N,N,6/27/2013 11:57:08 PM
8347,1002130,Weed CFM,,,,,,Weed College Campus,Weed,Siskiyou,California,96094,,,,,,,,,-122.39200000000001,41.4142,,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
8357,1012687,Welk Certified Farmers' Market,,facebook.com/welkfm,,,instagram: @welkfm,8860 Lawrence Welk Dr,Escondido,San Diego,California,92026,01/01/2016 to 12/31/2016,Mon: 3:00 PM-7:00 PM;,,,,,,,-117.142839,33.232552,,Y,N,N,N,N,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,N,N,N,Y,N,N,Y,Y,N,Y,Y,N,Y,N,Y,N,N,N,Y,7/18/2016 11:14:18 AM
8364,1002890,Wellington Square Certified Farmers Market,http://www.wellingtonsquarefarmersmarket.com,https://www.facebook.com/wellingtonsquarefarmersmarket,https://twitter.com/wsfarmersmarket,,,4394 W Washington Blvd.,Los Angeles,Los Angeles,California,90016,01/01/2018 to 12/31/2018,Sun: 9:00 AM-1:00 PM;,,,,,,,-118.334753,34.03979,,Y,Y,N,N,Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,N,N,Y,N,N,Y,Y,N,N,Y,N,Y,N,Y,N,N,N,N,7/26/2018 7:32:01 PM
8382,1012261,West Anaheim Farmers' Market,http://www.downtownanaheim.com/westanaheimfarmersmarket,https://www.facebook.com/westanaheimfarmersmarket,,,,3100 W Orange Ave,Anaheim,Orange,California,92804,05/01/2016 to 10/01/2016,Wed: 4:00 PM-8:00 PM;,,,,,,,-117.99841599999999,33.824344,,Y,Y,N,Y,Y,N,Y,N,Y,Y,Y,N,Y,Y,N,N,N,N,N,Y,N,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,7/5/2016 8:09:01 PM
8393,1008579,West Coast Farmers Markets at Brisbane,http://www.westcoastfarmersmarkets.org,https://www.facebook.com/WestCoastFamersMarketAssociation,,,,Old County Rd & San Francisco St.,Brisbane,San Mateo,California,,01/01/2013 to 12/31/2013,Thu: 3:00 PM-7:00 PM;,,,,,,,-122.402383,37.684771000000005,Other,Y,N,N,N,N,Y,Y,N,Y,N,N,N,N,Y,Y,Y,N,N,N,N,N,Y,Y,N,N,N,N,N,Y,N,N,N,N,N,N,6/26/2013 4:02:08 PM
